2 0.00649189949036 18 6
3 0.0111780166626 39 12
5 0.0225031375885 88 25
5 0.0231080055237 91 26
4 0.0107791423798 38 12
6 0.026547908783 105 30
3 0.0113852024078 39 12
3 0.0115468502045 40 12
4 0.0151200294495 55 16
5 0.0252361297607 98 28
7 0.0477550029755 195 53
8 0.0614311695099 251 67
10 0.0804800987244 331 88
10 0.0828759670258 341 91
9 0.0663568973541 273 73
9 0.0642910003662 265 71
6 0.0251369476318 99 28
9 0.0655429363251 269 73
5 0.0177500247955 67 20
7 0.0441370010376 179 49
11 0.10209107399 423 112
14 0.167531013489 696 182
14 0.180028915405 747 195
15 0.189248085022 786 205
12 0.131153106689 544 143
13 0.139868974686 583 153
16 0.207733154297 859 224
12 0.106904029846 442 118
14 0.155277013779 643 169
10 0.077800989151 320 87
20 0.308084011078 1272 331
14 0.164645195007 684 179
19 0.285699129105 1183 308
20 0.320636034012 1324 345
14 0.177767038345 741 193
14 0.163843870163 680 178
19 0.294761896133 1219 318
21 0.342931985855 1415 369
15 0.197417974472 819 213
15 0.19002199173 786 205
19 0.289369821548 1197 311
19 0.289026021957 1194 311
24 0.428283929825 1760 459
18 0.273591041565 1130 295
25 0.471659898758 1930 504
21 0.339625835419 1400 365
22 0.387433052063 1594 416
22 0.374330997467 1539 402
25 0.544084787369 2223 576
28 0.68980884552 2802 726
32 0.696042060852 2823 734
30 0.617638111115 2510 654
27 0.486191034317 1988 520
29 0.567947149277 2314 604
27 0.510550022125 2086 545
25 0.43514084816 1783 467
24 0.429998874664 1765 462
27 0.525815963745 2147 560
27 0.501280069351 2048 535
26 0.470370054245 1924 502
34 0.782190084457 3170 823
28 0.536457061768 2187 572
31 0.683558940887 2768 719
40 1.04189801216 4170 1084
33 0.756744146347 3060 794
27 0.525354862213 2143 559
32 0.697309017181 2826 734
28 0.553242921829 2255 588
34 0.812674999237 3279 851
29 0.62167596817 2529 657
43 1.16251707077 4631 1201
41 1.06551885605 4250 1105
33 0.737484931946 2973 772
36 0.837307929993 3356 871
36 0.889401197433 3563 925
35 0.858486175537 3443 894
34 0.792141199112 3182 826
35 0.859375 3446 895
31 0.672929048538 2721 707
35 0.858867168427 3443 895
51 1.50558304787 5911 1530
42 1.10940694809 4401 1143
38 0.914663076401 3670 953
39 0.951792955399 3821 992
41 1.06514787674 4255 1106
44 1.21215605736 4817 1249
39 1.01137518883 4054 1053
39 1.00714898109 4032 1048
36 0.862998008728 3477 903
43 1.20925283432 4818 1249
48 1.40066599846 5537 1432
52 1.55502796173 6118 1584
54 1.61088299751 6333 1641
57 1.68316793442 6594 1710
46 1.29908704758 5148 1333
41 1.05216598511 4207 1093
42 1.09106111526 4354 1131
43 1.15586495399 4602 1194
41 1.06943893433 4268 1109
43 1.16001987457 4623 1200
49 1.44358801842 5693 1472
51 1.49741506577 5899 1526
52 1.55062389374 6099 1579
59 1.72152495384 6743 1748
48 1.40277194977 5544 1434
53 1.56480193138 6161 1595
50 1.50231003761 5919 1531
53 1.58661603928 6243 1616
60 1.77079510689 6923 1795
52 1.57400298119 6197 1604
62 1.79530286789 7007 1817
48 1.39964199066 5533 1431
50 1.48996400833 5870 1519
45 1.24412989616 4943 1281
51 1.51975798607 5974 1546
53 1.58760094643 6242 1617
64 1.86530995369 7272 1885
65 1.87238001823 7305 1894
66 1.89015388489 7365 1910
51 1.51988697052 5991 1550
67 1.89817285538 7378 1913
70 1.93986392021 7544 1956
71 1.95349001884 7583 1966
68 1.9063668251 7423 1925
73 1.97601413727 7669 1989
54 1.59624910355 6270 1624
70 1.94792795181 7579 1965
65 1.87702798843 7323 1899
59 1.75816702843 6874 1782
58 1.72630095482 6761 1753
71 1.9558930397 7587 1967
73 1.97369098663 7669 1989
75 2.0096039772 7795 2022
77 2.01863694191 7839 2034
67 1.90869808197 7433 1928
74 1.99720215797 7791 2021
70 1.96257710457 7631 1979
68 1.9301609993 7528 1952
69 1.96196603775 7637 1981
64 1.89984297752 7424 1925
76 2.02864909172 7889 2048
75 2.01902103424 7861 2040
78 2.03264284134 7897 2050
79 2.03290700912 7887 2047
78 2.02680301666 7854 2038
72 1.9723751545 7659 1986
72 1.96606087685 7621 1976
81 2.01693892479 7750 2010
79 1.99467515945 7672 1990
81 2.0275490284 7817 2028
85 2.04964900017 7851 2037
81 2.01247692108 7712 2000
84 2.04434990883 7909 2054
85 2.04677605629 7861 2040
85 2.05039811134 7868 2042
84 2.04968309402 7909 2054
85 2.05025911331 7908 2054
83 2.03550601006 7799 2023
84 2.05057406425 7904 2052
86 2.0515999794 7909 2054
