2 0.0113081932068 40 7
3 0.0240588188171 96 15
4.41421356237 0.0414388179779 173 26
3.82842712475 0.0319399833679 132 20
4 0.0322699546814 133 21
4.82842712475 0.0479459762573 202 30
2.41421356237 0.0154900550842 58 10
3 0.026319026947 106 16
4 0.0440089702606 183 26
4.41421356237 0.0506708621979 212 31
7 0.121583938599 522 72
8 0.151991844177 654 88
8.24264068712 0.16348695755 703 95
7.65685424949 0.134689092636 578 79
7.24264068712 0.127279996872 546 75
8.41421356237 0.177021026611 761 103
6 0.075562953949 321 45
7.82842712475 0.127722978592 547 75
5 0.0486340522766 204 30
5.82842712475 0.0753259658813 320 45
9.24264068712 0.2086789608 899 121
12.8284271247 0.454651832581 1953 259
12.2426406871 0.412855863571 1773 234
12.6568542495 0.451404809952 1940 254
9.07106781187 0.205746889114 886 119
9.48528137424 0.232152938843 1000 134
12.4852813742 0.412539958954 1767 232
11.4142135624 0.329752922058 1415 187
11.0710678119 0.306607961655 1316 174
9.41421356237 0.203766822815 875 118
14.7279220614 0.540416955948 2319 305
13.4142135624 0.461277961731 1979 261
13.7279220614 0.501919984818 2157 284
14.7279220614 0.59886598587 2567 339
13.4142135624 0.504332780838 2173 286
14 0.544219017029 2338 308
16.0710678119 0.670683145523 2870 380
15.1421356237 0.637578010559 2734 361
13.8284271247 0.540490150452 2322 306
12.6568542495 0.453577041626 1945 254
18.4142135624 0.747256994247 3196 421
17.2426406871 0.700654029846 3007 396
18.1421356237 0.785163164139 3356 444
17.4142135624 0.747377157211 3200 423
20.313708499 0.925961017609 3954 523
19.2426406871 0.870796918869 3723 493
17.313708499 0.757790088654 3240 428
17.313708499 0.775133132935 3311 436
19.7279220614 1.03306317329 4403 574
20.3847763109 1.10893678665 4693 611
24.9705627485 1.21171092987 5139 675
22.9705627485 1.05601811409 4489 591
23.1421356237 1.06629514694 4535 597
24.313708499 1.16176700592 4931 648
24.6568542495 1.18619513512 5030 661
22.0710678119 0.983779907227 4186 551
21.6568542495 0.992609977722 4230 557
23.4852813742 1.13160204887 4811 633
24.0710678119 1.1842110157 5019 660
21.8994949366 1.01324987411 4310 568
26.9705627485 1.376486063 5846 768
25.6568542495 1.27246499062 5387 707
25.7279220614 1.31799697876 5584 734
28.8700576851 1.59238314629 6716 882
25.9705627485 1.3343501091 5654 743
25.2426406871 1.26966905594 5381 708
27.8994949366 1.50098180771 6339 833
26.8284271247 1.40263319016 5935 780
25.2132034356 1.30939078331 5551 731
27.2426406871 1.47965192795 6257 823
30.6984848098 1.7206389904 7238 948
31.0416305603 1.75351285934 7379 966
30.0710678119 1.65897393227 6981 915
32.4852813742 1.90417599678 7982 1045
29.5563491861 1.65718078613 6974 915
30.8994949366 1.79700803757 7545 989
31.6568542495 1.86208891869 7814 1024
29.7279220614 1.71872496605 7236 950
29.8284271247 1.72717905045 7262 954
31.4852813742 1.90274000168 7986 1048
36.941125497 2.36354494095 9854 1286
33.2132034356 1.96857500076 8236 1079
34.4852813742 2.09962487221 8777 1148
35.4852813742 2.20693898201 9215 1204
35.7279220614 2.29130506516 9563 1250
34.0416305603 2.1138958931 8840 1157
33.7279220614 2.08549785614 8723 1142
34.313708499 2.14636802673 8965 1173
33.6568542495 2.07243800163 8667 1135
33.627416998 2.12781095505 8905 1166
39.7989898732 2.6988928318 11194 1461
40.2842712475 2.75087285042 11404 1488
38.7695526217 2.58340716362 10729 1401
40.5979797464 2.78412413597 11543 1506
37.2132034356 2.39809393883 9984 1303
39.2426406871 2.63452005386 10948 1429
39.6568542495 2.68053817749 11125 1452
40.6568542495 2.78789496422 11559 1508
40.4142135624 2.76852416992 11471 1497
37.1421356237 2.45458698273 10211 1334
42.5563491861 2.9890999794 12357 1612
43.3847763109 3.07061100006 12678 1654
43.2132034356 3.05263781548 12617 1646
43.1837661841 3.04654312134 12590 1643
41.5563491861 2.88630485535 11949 1559
44.7989898732 3.20929002762 13255 1730
41.2132034356 2.89262413979 11983 1565
41.2842712475 2.90124583244 12020 1570
43.5979797464 3.12802481651 12927 1689
41.4558441227 2.92014288902 12095 1580
45.5979797464 3.29284596443 13576 1771
45.0710678119 3.24307107925 13374 1745
45.8994949366 3.32588982582 13706 1788
45 3.22819495201 13326 1739
48.0710678119 3.51981377602 14474 1892
48.8994949366 3.57344102859 14695 1922
47.0121933088 3.45570206642 14252 1862
47.4264068712 3.48926210403 14375 1879
47.8406204336 3.52529096603 14516 1898
46.313708499 3.39367985725 13991 1827
49.4264068712 3.6045601368 14820 1939
50.6690475583 3.67746496201 15111 1977
51.0832611207 3.70159292221 15195 1988
49.2548339959 3.5980091095 14794 1936
52.4974746831 3.76465916634 15460 2024
49.313708499 3.60118293762 14804 1937
50.6690475583 3.70161700249 15202 1991
50.941125497 3.70706105232 15247 1997
49.627416998 3.6417632103 14970 1960
49.7989898732 3.65095710754 15015 1966
53.4264068712 3.80532193184 15610 2044
55.4264068712 3.86810898781 15871 2080
53.9116882454 3.83609199524 15741 2063
56.4974746831 3.90200400352 16004 2099
54.1126983722 3.845911026 15772 2068
55.8406204336 3.88542485237 15998 2099
54.7695526217 3.87347102165 15901 2086
55.1126983722 3.88182401657 15935 2090
53.1837661841 3.85210204124 15829 2077
53.4558441227 3.89465308189 15972 2093
57.2548339959 3.96989798546 16278 2136
58.0121933088 3.98286795616 16317 2142
59.2548339959 3.95767593384 16252 2135
57.9116882454 3.9409430027 16162 2121
57.4974746831 3.93857192993 16133 2117
57.3553390593 3.93078303337 16128 2116
57.3553390593 3.92561984062 16096 2110
59.3259018078 3.88974308968 15863 2083
57.3259018078 3.82892513275 15613 2049
59.3259018078 3.94788599014 16144 2120
61.5685424949 3.92976379395 15995 2102
61.0832611207 3.92261791229 15969 2098
61.7401153702 3.97834801674 16284 2139
60.9827560573 3.92358803749 15991 2102
61.5685424949 3.93398308754 16025 2107
62.3259018078 3.98003792763 16282 2139
62.1543289326 3.98326396942 16283 2139
61.9116882454 3.93359899521 16013 2103
62.3259018078 3.96097493172 16191 2126
63.1543289326 3.96134305 16192 2126
