2 0.00570487976074 6 3
3 0.00831484794617 9 4
4.41421356237 0.00830578804016 11 6
3.82842712475 0.00506210327148 6 3
4 0.00488710403442 5 3
4.82842712475 0.00738096237183 9 5
2.41421356237 0.00519180297852 3 2
3 0.00863003730774 6 3
4 0.00866293907166 6 3
4.41421356237 0.009437084198 9 5
7 0.00998616218567 10 5
8 0.0110239982605 14 7
8.24264068712 0.0106558799744 13 7
7.65685424949 0.00919079780579 13 7
7.24264068712 0.00942015647888 13 7
8.41421356237 0.00898814201355 13 7
6 0.00900912284851 13 7
7.82842712475 0.0104160308838 11 6
5 0.00891900062561 9 5
5.82842712475 0.00919198989868 8 4
9.24264068712 0.0106630325317 15 8
12.8284271247 0.0141730308533 16 10
12.2426406871 0.0147080421448 18 11
12.6568542495 0.0148689746857 18 11
9.07106781187 0.013356924057 16 9
9.48528137424 0.0126531124115 14 8
12.4852813742 0.0129752159119 14 10
11.4142135624 0.0128810405731 14 10
11.0710678119 0.0130500793457 14 10
9.41421356237 0.0125420093536 14 9
14.7279220614 0.0137069225311 16 10
13.4142135624 0.0139591693878 18 11
13.7279220614 0.0146629810333 18 11
14.7279220614 0.0145030021667 18 11
13.4142135624 0.0143899917603 18 11
14 0.0141191482544 17 10
16.0710678119 0.0144641399384 18 11
15.1421356237 0.0143899917603 16 10
13.8284271247 0.0147299766541 18 11
12.6568542495 0.014533996582 18 11
18.4142135624 0.0162110328674 20 12
17.2426406871 0.0145058631897 17 11
18.1421356237 0.0153851509094 21 13
17.4142135624 0.0144999027252 18 11
20.313708499 0.0203630924225 29 17
19.2426406871 0.0203099250793 28 17
17.313708499 0.0152881145477 20 13
17.313708499 0.0157659053802 22 14
19.7279220614 0.0198490619659 21 13
20.3847763109 0.0203421115875 23 14
24.9705627485 0.0228600502014 35 23
22.9705627485 0.0218689441681 34 20
23.1421356237 0.0208559036255 32 19
24.313708499 0.0223338603973 33 21
24.6568542495 0.0223710536957 34 22
22.0710678119 0.0203139781952 30 18
21.6568542495 0.0211679935455 31 19
23.4852813742 0.0217819213867 34 21
24.0710678119 0.0229561328888 35 22
21.8994949366 0.0216929912567 33 20
26.9705627485 0.031455039978 47 29
25.6568542495 0.0254130363464 38 24
25.7279220614 0.0278079509735 40 26
28.8700576851 0.0358250141144 53 33
25.9705627485 0.0297598838806 44 28
25.2426406871 0.0231969356537 34 23
27.8994949366 0.0354671478271 51 32
26.8284271247 0.0311470031738 45 28
25.2132034356 0.0263440608978 37 24
27.2426406871 0.0318198204041 46 28
30.6984848098 0.0355670452118 53 34
31.0416305603 0.0402321815491 57 36
30.0710678119 0.0364291667938 55 34
32.4852813742 0.042307138443 56 36
29.5563491861 0.0365750789642 53 34
30.8994949366 0.0391027927399 56 37
31.6568542495 0.0404939651489 56 36
29.7279220614 0.0386848449707 52 32
29.8284271247 0.037868976593 51 32
31.4852813742 0.041267156601 57 36
36.941125497 0.0572929382324 76 50
33.2132034356 0.0447151660919 65 41
34.4852813742 0.0465018749237 66 42
35.4852813742 0.0503759384155 68 46
35.7279220614 0.056725025177 74 49
34.0416305603 0.0500500202179 68 44
33.7279220614 0.0462968349457 66 42
34.313708499 0.0492990016937 66 43
33.6568542495 0.0465388298035 64 41
33.627416998 0.0467021465302 64 41
39.7989898732 0.0610928535461 80 53
40.2842712475 0.060163974762 81 54
38.7695526217 0.0615220069885 83 55
40.5979797464 0.0604929924011 85 56
37.2132034356 0.0572001934052 75 50
39.2426406871 0.0603609085083 82 54
39.6568542495 0.059711933136 81 53
40.6568542495 0.0608870983124 84 55
40.4142135624 0.0614430904388 84 55
37.1421356237 0.0566749572754 74 49
42.5563491861 0.0640029907227 86 58
43.3847763109 0.0657858848572 86 58
43.2132034356 0.0640881061554 86 58
43.1837661841 0.0690829753876 92 62
41.5563491861 0.0634179115295 87 58
44.7989898732 0.0697591304779 92 63
41.2132034356 0.0605080127716 83 56
41.2842712475 0.0629079341888 86 58
43.5979797464 0.0668590068817 89 61
41.4558441227 0.0623679161072 85 57
45.5979797464 0.0742337703705 97 66
45.0710678119 0.0692961215973 90 62
45.8994949366 0.0725388526917 92 63
45 0.0673141479492 91 61
48.0710678119 0.0770969390869 94 65
48.8994949366 0.0767781734467 95 65
47.0121933088 0.0738289356232 95 65
47.4264068712 0.0763428211212 98 67
47.8406204336 0.0769069194794 99 68
46.313708499 0.0719771385193 93 63
49.4264068712 0.0774340629578 96 67
50.6690475583 0.0782790184021 99 69
51.0832611207 0.0777759552002 98 68
49.2548339959 0.078094959259 103 70
52.4974746831 0.0787351131439 104 71
49.313708499 0.075884103775 96 67
50.6690475583 0.0789361000061 105 72
50.941125497 0.0771951675415 101 69
49.627416998 0.0758721828461 101 70
49.7989898732 0.076101064682 101 70
53.4264068712 0.0783178806305 105 72
55.4264068712 0.0798411369324 106 74
53.9116882454 0.0802888870239 106 74
56.4974746831 0.0793900489807 105 73
54.1126983722 0.0793099403381 102 72
55.8406204336 0.0812821388245 107 74
54.7695526217 0.0814428329468 107 74
55.1126983722 0.0759310722351 100 71
53.1837661841 0.0813970565796 109 76
53.4558441227 0.0760440826416 101 72
57.2548339959 0.0808629989624 106 73
58.0121933088 0.0824539661407 108 76
59.2548339959 0.0728330612183 102 74
57.9116882454 0.0736019611359 104 75
57.4974746831 0.0742130279541 105 76
57.3553390593 0.0748300552368 104 76
57.3553390593 0.0734400749207 100 73
59.3259018078 0.0694591999054 92 66
57.3259018078 0.0695259571075 94 67
59.3259018078 0.0763819217682 111 80
61.5685424949 0.0702958106995 93 67
61.0832611207 0.0698268413544 91 65
61.7401153702 0.0749697685242 105 77
60.9827560573 0.06960105896 93 67
61.5685424949 0.0696489810944 93 67
62.3259018078 0.0751910209656 106 78
62.1543289326 0.0752260684967 106 78
61.9116882454 0.0640919208527 98 73
62.3259018078 0.0817251205444 107 76
63.1543289326 0.0817091464996 107 76
